Episodes,Reward 1,Reward 2,Reward 3,mean,top,bottom,
418,66.01,41.81,140.56,82.79333333333334,134.26323554164662,31.32343112502005,
419,65.76,41.94,141.52,83.07333333333334,135.0719653666218,31.07470130004487,
420,66.02,41.78,142.23,83.34333333333333,135.76111689324105,30.925549773425608,
421,66.3,42.92,143.7,84.30666666666666,137.0544830511705,31.55885028216281,
422,67.03,42.91,143.96,84.63333333333334,137.40817235093087,31.85849431573582,
423,67.76,43.21,144.57,85.18,138.0577334990826,32.30226650091743,
424,67.62,42.86,145.64,85.37333333333333,139.013968427759,31.732698238907652,
425,69.07,43.01,145.85,85.97666666666666,139.44060716241887,32.51272617091445,
426,68.69,43.08,147.56,86.44333333333333,140.89884942980729,31.987817236859378,
427,68.53,43.34,148.62,86.83,141.80396747552427,31.85603252447573,
428,67.64,43.4,149.81,86.95,142.72122107323813,31.17877892676188,
429,68.75,43.69,150.22,87.55333333333333,143.25193505126995,31.854731615396695,
430,68.69,43.91,150.06,87.55333333333333,143.08552789948868,32.02113876717798,
431,68.81,44.06,150.65,87.84,143.6249684054764,32.055031594523605,
432,68.71,44.45,151.65,88.27,144.48303407573727,32.05696592426272,
433,70.44,44.44,151.65,88.84333333333333,144.76746080380295,32.91920586286372,
434,70.71,44.74,152.14,89.19666666666666,145.23243768245027,33.16089565088306,
435,71.25,44.8,152.53,89.52666666666667,145.66903599085296,33.38429734248038,
436,70.63,44.83,152.16,89.20666666666666,145.23122943455743,33.182103898775885,
437,71.41,45.32,152.16,89.63,145.33164001176266,33.92835998823733,
438,72.78,45.69,152.22,90.23,145.59729269162438,34.86270730837565,
439,73.06,45.66,150.65,89.79,144.24773315150017,35.332266848499835,
440,74.01,46.29,150.21,90.17,143.98171619638237,36.35828380361763,
441,75.6,46.3,150.69,90.86333333333333,144.7061140317086,37.02055263495805,
442,76.06,46.13,150.75,90.98,144.86219464721162,37.09780535278839,
443,74.97,46.42,151.52,90.97,145.31613601719997,36.623863982800025,
444,75.11,46.51,151.65,91.09,145.4510632714262,36.72893672857382,
445,75.19,46.98,152.31,91.49333333333334,146.01810965871897,36.96855700794771,
446,75.51,46.98,152.86,91.78333333333333,146.56708670359205,36.99957996307461,
447,76.52,47.58,152.28,92.12666666666667,146.19327866828309,38.06005466505024,
448,76.63,47.55,153.26,92.47999999999999,147.08831346965405,37.87168653034594,
449,76.68,47.88,153.75,92.77000000000001,147.50828915850406,38.03171084149598,
450,77.63,48.17,153.87,93.22333333333333,147.77135376793143,38.675312898735214,
451,77.52,48.49,153.78,93.26333333333334,147.64518171432655,38.88148495234013,
452,78.3,48.34,152.94,93.19333333333333,147.06028547779138,39.32638118887528,
453,79.29,48.26,153.25,93.6,147.5379931031921,39.66200689680788,
454,78.78,48.33,153.59,93.56666666666666,147.73216337198022,39.401169961353105,
455,79.82,48.63,153.55,94.0,147.87815791208902,40.121842087910984,
456,79.59,48.57,153.38,93.84666666666666,147.6864608094133,40.006872523920045,
457,79.07,47.88,154.16,93.70333333333333,148.333548721279,39.073117945387686,
458,79.62,48.06,154.17,93.95,148.43710581412816,39.462894185871846,
459,81.0,48.37,153.43,94.26666666666667,148.03844582017183,40.494887513161494,
460,81.12,48.09,152.92,94.04333333333334,147.63989696695944,40.44676969970723,
461,81.17,48.35,151.49,93.67,146.3639503169007,40.97604968309929,
462,82.37,48.83,150.92,94.03999999999999,146.0758885770196,42.00411142298039,
463,82.64,48.7,149.97,93.77,145.31426156227286,42.22573843772713,
464,82.5,48.62,149.67,93.59666666666666,145.02747098988655,42.16586234344678,
465,82.13,48.69,149.75,93.52333333333333,145.007670110001,42.03899655666567,
466,82.99,48.67,149.47,93.71,144.9579150795425,42.46208492045749,
467,82.92,49.76,148.55,93.74333333333334,144.01981325519475,43.466853411471924,
468,82.68,49.46,147.99,93.37666666666667,143.5050441921096,43.24828914122372,
469,83.13,49.21,148.06,93.46666666666667,143.69579798837412,43.23753534495921,
470,84.64,48.17,148.98,93.92999999999999,144.9730416413442,42.886958358655775,
471,85.72,47.97,149.3,94.33,145.54075375348424,43.11924624651575,
472,85.88,47.75,150.2,94.61,146.3899217844137,42.830078215586305,
473,85.37,47.52,150.78,94.55666666666667,146.79604868189855,42.31728465143478,
474,86.55,47.63,151.02,95.06666666666666,147.28518094401215,42.848152389321186,
475,87.32,47.33,151.89,95.51333333333332,148.2726588913172,42.75400777534943,
476,87.82,47.96,153.3,96.36,149.54672390738125,43.17327609261875,
477,88.51,48.14,154.34,96.99666666666667,150.60289422777504,43.39043910555831,
478,89.57,48.45,155.01,97.67666666666666,151.41721870452102,43.9361146288123,
479,90.07,49.23,156.33,98.54333333333334,152.59377767316587,44.492888993500806,
480,90.48,49.04,156.64,98.72,152.99120046580873,44.44879953419125,
481,91.06,48.64,156.58,98.76,153.14040455899533,44.37959544100467,
482,91.24,48.8,157.24,99.09333333333333,153.7382281848502,44.448438481816474,
483,91.94,49.0,157.33,99.42333333333333,153.97466176200987,44.872004904656784,
484,91.63,48.87,158.38,99.62666666666667,154.81788003739564,44.43545329593769,
485,93.32,48.68,158.74,100.24666666666667,155.6026503841776,44.89068294915575,
486,94.23,48.56,159.89,100.89333333333333,156.85664482696578,44.93002183970089,
487,94.95,49.15,160.71,101.60333333333334,157.6801425625801,45.52652410408658,
488,94.53,48.77,161.03,101.44333333333333,157.8917392748064,44.994927391860244,
489,95.55,48.61,162.07,102.07666666666667,159.08755100758293,45.06578232575039,
490,96.79,48.55,163.05,102.79666666666667,160.28251304065105,45.31082029268228,
491,97.03,48.59,163.66,103.09333333333333,160.86745585659918,45.319210810067496,
492,97.53,48.72,163.66,103.30333333333333,160.99041536504416,45.61625130162251,
493,97.88,48.64,163.66,103.39333333333333,161.10119877066634,45.685467896000326,
494,97.81,48.86,164.16,103.61,161.4784067518711,45.74159324812891,
495,97.03,48.75,164.88,103.55333333333333,161.89251085010446,45.214155816562204,
496,96.94,48.46,164.39,103.26333333333332,161.4864355637481,45.040231102918526,
497,97.09,48.52,164.39,103.33333333333333,161.5200898448741,45.14657682179256,
498,98.1,48.66,164.39,103.71666666666665,161.78574994971265,45.64758338362065,
499,99.66,48.33,163.92,103.97,161.8854046864908,46.05459531350921,
500,100.93,48.6,163.92,104.48333333333333,162.22539108445034,46.74127558221632,
501,102.15,49.99,163.92,105.35333333333332,162.3858436527409,48.32082301392574,
502,102.73,49.77,163.92,105.47333333333333,162.59775922395679,48.348907442709866,
503,104.05,49.87,163.92,105.94666666666666,162.99531812604238,48.898015207290925,
504,105.46,50.26,164.45,106.72333333333333,163.8288149733067,49.61785169335998,
505,106.7,50.86,164.45,107.33666666666666,164.13434296890048,50.53899036443284,
506,107.84,51.67,164.45,107.98666666666666,164.37680971785366,51.59652361547967,
507,109.27,51.54,165.11,108.64,165.42762101021665,51.85237898978334,
508,110.88,51.83,165.11,109.27333333333334,165.93042144535454,52.61624522131214,
509,110.67,51.89,165.11,109.22333333333334,165.84719520563357,52.599471461033126,
510,111.47,52.35,165.11,109.64333333333335,166.04552241614584,53.24114425052084,
511,111.22,52.02,165.78,109.67333333333333,166.5691023617359,52.77756430493076,
512,112.27,52.44,165.78,110.16333333333333,166.86269341202674,53.4639732546399,
513,113.7,52.74,165.94,110.79333333333334,167.44928212367074,54.137384542995946,
514,113.94,52.81,167.56,111.43666666666667,168.85261073565619,54.02072259767714,
515,115.23,52.54,167.56,111.77666666666667,169.364375714113,54.188957619220325,
516,116.09,52.95,167.56,112.2,169.60393801822312,54.796061981776894,
517,117.42,53.53,167.56,112.83666666666667,169.98966687954555,55.68366645378779,
518,118.41,53.66,166.16,112.74333333333333,169.20700159296143,56.279665073705225,
519,118.41,53.43,166.16,112.66666666666666,169.2506982774783,56.082635055855,
520,118.45,53.26,166.62,112.77666666666667,169.66921831741735,55.884115015915995,
521,119.13,52.99,166.62,112.91333333333333,169.98284737834103,55.843819288325605,
522,119.97,52.99,167.27,113.41,170.8317275950489,55.9882724049511,
523,120.35,52.63,167.27,113.41666666666667,171.05030036551767,55.78303296781567,
524,121.7,53.55,167.76,114.33666666666666,171.79660952543856,56.87672380789475,
525,121.96,53.89,168.04,114.63,172.05693009381574,57.20306990618426,
526,123.7,53.61,168.04,115.11666666666666,172.81251949278695,57.420813840546366,
527,123.44,52.87,168.68,114.99666666666667,173.36152281600823,56.63181051732511,
528,125.09,53.27,169.05,115.80333333333334,174.24932321573104,57.357343450935645,
529,125.7,53.59,169.56,116.28333333333333,174.83899431784732,57.72767234881935,
530,126.6,54.66,170.19,117.14999999999999,175.49185547272214,58.80814452727783,
531,127.5,54.55,170.95,117.66666666666666,176.48639833328795,58.846935000045356,
532,128.74,54.3,170.95,117.99666666666667,177.05909155198046,58.93424178135288,
533,127.01,54.58,171.87,117.82000000000001,177.00258274188445,58.63741725811555,
534,127.85,54.89,172.25,118.33,177.5863515582929,59.07364844170711,
535,128.61,54.95,172.39,118.65,178.00014406048228,59.299855939517734,
536,129.64,55.85,173.5,119.66333333333333,179.11946029543316,60.207206371233504,
537,130.63,55.37,173.5,119.83333333333333,179.63383695440106,60.0328297122656,
538,131.03,55.19,174.03,120.08333333333333,180.25482602990297,59.911840636763685,
539,132.28,55.37,175.6,121.08333333333333,181.97534621953486,60.191320447131794,
540,132.38,54.81,176.04,121.07666666666667,182.47701058535603,59.676322747977316,
541,132.0,55.13,176.63,121.25333333333333,182.71210515097815,59.79456151568851,
542,132.67,56.26,177.85,122.25999999999999,183.71980881844655,60.800191181553444,
543,133.84,55.95,178.79,122.86,185.01172322631126,60.70827677368873,
544,134.52,57.16,179.17,123.61666666666666,185.34811759189063,61.88521574144271,
545,135.28,57.17,179.23,123.89333333333333,185.71487515601302,62.071791510653654,
546,136.49,57.27,179.91,124.55666666666667,186.74143757830814,62.37189575502519,
547,136.94,56.73,180.6,124.75666666666666,187.58396513901334,61.92936819431999,
548,137.97,58.07,180.79,125.61,187.89665025509078,63.32334974490923,
549,138.94,58.62,181.23,126.26333333333332,188.54355839180056,63.98310827486607,
550,138.94,58.51,182.16,126.53666666666666,189.2878629368043,63.785470396529035,
551,140.54,58.19,183.02,127.25,190.71731678588594,63.782683214114044,
552,141.42,58.53,183.5,127.81666666666666,191.40253957357368,64.23079375975964,
553,142.0,58.27,184.01,128.09333333333333,192.106483805196,64.08018286147066,
554,143.44,58.39,183.37,128.4,192.23299538639873,64.56700461360128,
555,143.7,58.03,183.41,128.38,192.4585681800085,64.30143181999148,
556,144.94,58.37,183.7,129.00333333333333,193.17018796509265,64.83647870157401,
557,146.27,58.8,184.02,129.69666666666666,193.9307591202332,65.46257421310011,
558,147.32,58.62,184.61,130.18333333333334,194.9028746893514,65.46379197731527,
559,147.59,58.25,185.37,130.40333333333334,195.68280739167218,65.12385927499449,
560,148.54,58.55,185.88,130.99,196.44406098936872,65.5359390106313,
561,149.92,58.73,187.31,131.98666666666665,198.1259699086372,65.84736342469611,
562,149.48,58.45,187.88,131.93666666666667,198.41115525690205,65.46217807643129,
563,149.78,58.63,188.96,132.45666666666668,199.32632072090365,65.58701261242969,
564,151.41,59.08,190.14,133.54333333333332,200.8753036990766,66.21136296759003,
565,153.12,59.51,190.7,134.44333333333333,202.0030656694915,66.88360099717518,
566,153.79,59.71,190.75,134.75,202.3130194707134,67.18698052928659,
567,154.49,58.41,191.51,134.80333333333334,203.5025046044144,66.10416206225226,
568,156.12,58.39,192.56,135.69,205.06892979860672,66.31107020139328,
569,157.45,59.4,193.35,136.73333333333332,206.0697294996566,67.39693716701002,
570,157.46,59.74,193.07,136.75666666666666,205.79066722677715,67.72266610655619,
571,158.05,59.76,193.44,137.08333333333334,206.34577938697294,67.82088727969376,
572,158.97,59.92,193.72,137.53666666666666,206.9639727740862,68.10936055924714,
573,159.88,60.58,193.72,138.06,207.2600664739565,68.85993352604349,
574,160.39,60.68,193.93,138.33333333333334,207.64251766941777,69.0241489972489,
575,161.22,60.76,194.08,138.68666666666667,208.1443439481115,69.22898938522185,
576,161.62,60.58,194.08,138.76,208.3839700103348,69.13602998966519,
577,161.65,60.89,194.17,138.90333333333334,208.39396387683416,69.4127027898325,
578,162.16,62.3,194.55,139.67000000000002,208.60377764202394,70.73622235797608,
579,162.7,62.8,194.55,140.01666666666665,208.7583267668805,71.2750065664528,
580,163.13,64.13,194.56,140.60666666666665,208.67627540164716,72.53705793168615,
581,164.0,64.26,195.11,141.12333333333333,209.48221741823727,72.76444924842939,
582,164.62,64.38,195.11,141.37,209.76594359316934,72.97405640683067,
583,165.34,64.44,195.11,141.63,210.11565762260008,73.14434237739991,
584,167.1,64.49,194.58,142.05666666666667,210.62217135622126,73.49116197711207,
585,167.2,64.07,194.58,141.95,210.7714130921474,73.12858690785256,
586,167.79,64.5,194.49,142.26,210.91264525129384,73.60735474870614,
587,168.58,64.28,194.34,142.4,211.26904384409588,73.53095615590414,
588,169.9,64.39,194.34,142.87666666666667,211.93784268715834,73.815490646175,
589,170.65,64.74,194.34,143.24333333333334,212.25336183161272,74.23330483505394,
590,170.65,65.69,194.3,143.54666666666668,212.0015863827348,75.09174695059855,
591,171.37,65.56,194.28,143.73666666666668,212.40187207183047,75.07146126150289,
592,171.37,65.73,194.03,143.71,212.18648647528582,75.2335135247142,
593,172.63,65.72,193.99,144.11333333333334,212.8388630390645,75.3878036276022,
594,173.09,66.87,193.99,144.65,212.8152316067363,76.48476839326372,
595,173.87,67.0,193.99,144.95333333333335,213.20833485947304,76.69833180719364,
596,174.88,68.56,194.48,145.97333333333333,213.72772900869398,78.21893765797266,
597,175.73,69.72,194.48,146.64333333333332,213.91732558392994,79.36934108273671,
598,176.24,69.94,194.48,146.88666666666666,214.14561799162664,79.62771534170669,
599,176.24,70.69,194.95,147.29333333333332,214.2901170869833,80.29654957968337,
600,176.68,70.48,194.95,147.37,214.5823671655745,80.15763283442548,
601,177.22,70.18,194.95,147.45,214.95242884519044,79.94757115480954,
602,178.34,70.26,194.95,147.85,215.55619690988408,80.1438030901159,
603,178.88,71.04,194.95,148.29,215.67125184352096,80.90874815647902,
604,178.88,71.4,194.95,148.41,215.5848933754271,81.23510662457291,
605,178.7,71.15,194.95,148.26666666666665,215.54408363055828,80.98924970277503,
606,179.28,71.2,194.95,148.47666666666666,215.85729914613609,81.09603418719722,
607,179.28,72.38,194.95,148.87,215.57402761453014,82.16597238546987,
608,179.47,72.09,194.46,148.67333333333335,215.41859708540292,81.92806958126377,
609,180.55,73.74,194.25,149.51333333333332,215.49151937488296,83.5351472917837,
610,180.55,73.21,194.21,149.32333333333332,215.592319543576,83.05434712309065,
611,181.66,73.36,194.21,149.74333333333334,216.19019807000345,83.29646859666323,
612,182.18,73.05,194.21,149.81333333333333,216.56389313123566,83.062773535431,
613,182.36,73.56,194.21,150.04333333333335,216.54431703533083,83.54234963133588,
614,183.31,74.31,194.21,150.61,216.9121115802506,84.30788841974942,
615,183.2,75.7,194.21,151.03666666666666,216.51196760781036,85.56136572552296,
616,182.64,76.08,194.21,150.97666666666666,216.09655021488356,85.85678311844974,
617,182.64,76.35,194.21,151.06666666666666,216.03128344636707,86.10204988696624,
618,181.77,77.06,195.83,151.55333333333334,216.44835188894618,86.6583147777205,
619,183.59,77.58,195.83,152.33333333333334,217.36025109308366,87.30641557358301,
620,185.05,78.03,195.83,152.97,218.09338136184272,87.8466186381573,
621,184.49,78.91,195.83,153.07666666666668,217.55666149710487,88.59667183622851,
622,184.28,79.32,195.83,153.14333333333335,217.33651080051698,88.9501558661497,
623,184.13,79.38,195.83,153.11333333333334,217.2356838309043,88.99098283576241,
624,184.13,78.96,195.83,152.97333333333333,217.33716349696897,88.60950316969767,
625,184.07,79.06,195.83,152.98666666666668,217.27848911193053,88.69484422140282,
626,183.66,79.42,195.83,152.97,216.95616334802392,88.98383665197608,
627,184.67,79.76,195.83,153.42000000000002,217.45501464042934,89.38498535957068,
628,184.4,79.67,195.83,153.3,217.3210426344339,89.27895736556613,
629,183.09,79.46,195.83,152.79333333333335,216.62052372530763,88.96614294135907,
630,183.3,78.51,195.31,152.37333333333333,216.62210011786652,88.12456654880016,
631,182.44,78.46,195.31,152.07,216.14209454981162,87.99790545018837,
632,181.99,79.11,195.31,152.13666666666666,215.72932452379143,88.54400880954188,
633,182.87,79.27,194.58,152.24,215.70453103899848,88.77546896100154,
634,182.58,79.13,194.22,151.97666666666666,215.33161938019438,88.62171395313894,
635,182.23,79.79,193.52,151.84666666666666,214.50437515758847,89.18895817574487,
636,181.72,79.67,193.52,151.63666666666666,214.24026746832448,89.03306586500882,
637,180.43,80.46,193.52,151.47,213.31377171550906,89.62622828449092,
638,179.43,81.12,193.52,151.35666666666668,212.59002386136353,90.12330947196983,
639,178.1,81.05,193.52,150.89,211.86264386591745,89.91735613408254,
640,177.16,81.75,193.52,150.81,211.1745185518778,90.4454814481222,
641,176.62,82.35,193.33,150.76666666666668,210.60341318027096,90.9299201530624,
642,175.1,81.9,193.33,150.11,209.88069767034682,90.33930232965321,
643,174.04,81.9,193.33,149.75666666666666,209.30850486947392,90.2048284638594,
644,173.68,81.34,193.33,149.45000000000002,209.2476563085879,89.65234369141214,
645,173.75,82.12,193.21,149.69333333333333,209.0169326284986,90.36973403816805,
646,173.14,82.33,192.9,149.45666666666665,208.42366110705962,90.4896722262737,
647,171.5,82.45,192.9,148.95,207.52625372111123,90.37374627888873,
648,170.0,81.62,192.21,147.94333333333333,206.4446959955255,89.44197067114115,
649,169.23,80.93,192.21,147.45666666666668,206.20501245898097,88.70832087435238,
650,169.38,80.88,191.69,147.31666666666666,205.92389346791816,88.70943986541515,
651,168.39,81.42,191.69,147.16666666666666,205.28456953087309,89.04876380246023,
652,167.43,81.42,192.07,146.97333333333333,205.0656050511215,88.88106161554515,
653,166.63,81.59,191.6,146.60666666666665,204.2803212529102,88.9330120804231,
654,165.7,81.45,192.38,146.51,204.41128064214124,88.60871935785875,
655,165.28,83.25,191.79,146.77333333333334,203.36048234557228,90.18618432109442,
656,164.63,83.47,191.79,146.63,202.9887224837469,90.2712775162531,
657,163.71,83.29,191.02,146.00666666666666,202.01107929043528,90.00225404289804,
658,162.34,84.51,191.02,145.95666666666668,201.06932613192322,90.84400720141012,
659,161.63,85.44,191.02,146.03,200.52132132734533,91.53867867265467,
660,160.95,86.38,190.84,146.05666666666667,199.8556576733141,92.25767566001922,
661,159.98,86.63,190.84,145.81666666666666,199.34592066234023,92.2874126709931,
662,159.95,87.96,190.84,146.25,199.04053987221573,93.45946012778425,
663,159.42,89.53,190.84,146.59666666666666,198.45471747204627,94.73861586128706,
664,157.71,90.69,190.84,146.41333333333333,197.43506040458539,95.39160626208128,
665,156.32,90.75,190.91,145.99333333333334,196.86558936089057,95.12107730577611,
666,155.7,91.72,190.67,146.03,196.2087534719626,95.8512465280374,
667,154.83,91.89,190.35,145.69,195.55228634950467,95.82771365049533,
668,154.2,91.66,190.35,145.40333333333334,195.3329341061548,95.47373256051188,
669,152.81,92.29,190.37,145.15666666666667,194.64254074537052,95.67079258796281,
670,152.18,93.7,190.69,145.52333333333334,194.3597790817018,96.68688758496491,
671,151.44,94.83,189.79,145.35333333333332,193.12504079008363,97.58162587658302,
672,150.0,95.13,189.79,144.97333333333333,192.50310751050918,97.44355915615748,
673,148.29,94.57,188.94,143.93333333333334,191.26893973415315,96.59772693251352,
674,147.22,95.09,188.25,143.52,190.21008352958904,96.82991647041099,
675,146.44,96.15,187.81,143.46666666666667,189.36894801883187,97.56438531450146,
676,146.01,96.36,187.31,143.22666666666666,188.76550540167761,97.6878279316557,
677,145.23,96.9,186.89,143.00666666666666,188.0428458266857,97.97048750664763,
678,144.52,95.25,186.89,142.22,188.08327397820614,96.35672602179386,
679,143.63,95.83,186.45,141.97,187.30280048706453,96.63719951293545,
680,142.65,94.48,186.45,141.19333333333333,187.1956336381369,95.19103302852974,
681,141.72,96.07,186.63,141.47333333333333,186.7538372321785,96.19282943448815,
682,140.78,97.24,186.63,141.55,186.24997427292325,96.85002572707677,
683,139.96,97.9,186.28,141.38,185.58710802574626,97.17289197425373,
684,139.09,99.06,186.81,141.65333333333334,185.58445707645348,97.7222095902132,
685,138.19,100.87,186.81,141.95666666666668,185.05030579511964,98.8630275382137,
686,137.52,100.81,186.9,141.74333333333334,184.94344251529412,98.54322415137254,
687,136.0,100.94,187.05,141.33,184.63172860290916,98.02827139709086,
688,135.26,102.12,187.05,141.47666666666666,184.28158967014062,98.6717436631927,
689,134.39,103.49,186.89,141.58999999999997,183.75360990237905,99.4263900976209,
690,133.83,103.83,186.93,141.53,183.61170623917238,99.44829376082762,
691,132.95,105.6,186.95,141.83333333333331,183.22947848397908,100.43718818268755,
692,131.7,106.26,187.2,141.72,183.1098683254731,100.33013167452692,
693,131.04,107.78,187.24,142.02,182.872089297856,101.16791070214401,
694,131.24,107.82,187.24,142.1,182.90856282693622,101.29143717306377,
695,129.91,109.29,187.24,142.14666666666668,182.53667326896044,101.75666006437291,
696,129.25,108.45,187.24,141.64666666666668,182.4783214620988,100.81501187123456,
697,128.34,108.96,187.24,141.51333333333332,182.28209752031026,100.74456914635638,
698,127.93,110.43,187.24,141.86666666666667,182.1235546901259,101.60977864320746,
699,127.4,110.2,187.24,141.61333333333334,182.052232098425,101.17443456824167,
700,126.75,111.46,187.24,141.81666666666666,181.89041659518386,101.74291673814945,
701,125.99,111.62,187.24,141.61666666666667,181.77560880080827,101.45772453252508,
702,125.17,112.3,187.24,141.57,181.64144744079005,101.49855255920994,
703,124.45,112.74,187.24,141.47666666666666,181.53903096700887,101.41430236632445,
704,123.66,113.66,187.24,141.52,181.42913178709858,101.61086821290145,
705,122.89,115.05,187.24,141.72666666666666,181.3368173017417,102.11651603159164,
706,122.35,115.12,187.24,141.57,181.2862422693789,101.85375773062108,
707,121.67,115.37,187.24,141.42666666666668,181.227026380284,101.62630695304935,
708,121.36,116.87,187.73,141.98666666666668,181.66511715724573,102.30821617608763,
709,120.44,116.87,187.94,141.75,181.7915197014299,101.7084802985701,
710,119.48,118.08,187.98,141.84666666666666,181.8054370848531,101.88789624848022,
711,118.59,118.88,187.98,141.81666666666666,181.79554900888996,101.83778432444338,
712,117.62,120.46,187.98,142.01999999999998,181.84784955279406,102.1921504472059,
713,117.27,121.42,187.98,142.22333333333333,181.9040595531662,102.54260711350045,
714,116.57,121.33,187.98,141.95999999999998,181.88548935204173,102.03451064795823,
715,115.9,121.54,187.98,141.80666666666667,181.8932596041231,101.72007372921024,
716,115.74,122.44,187.98,142.05333333333334,181.9678236010711,102.13884306559558,
717,115.27,123.35,187.98,142.2,182.05194976409558,102.34805023590438,
718,116.05,124.0,187.98,142.67666666666668,182.11135486542554,103.2419784679078,
719,115.29,125.21,187.98,142.82666666666665,182.24391204649163,103.40942128684168,
720,114.6,125.56,187.98,142.71333333333334,182.29658399991368,103.130082666753,
721,114.48,125.21,187.98,142.55666666666667,182.2585889543007,102.85474437903264,
722,113.81,126.45,187.98,142.74666666666667,182.42642515047467,103.06690818285867,
723,113.91,127.48,187.98,143.12333333333333,182.55842726416267,103.688239402504,
724,113.19,128.11,187.98,143.09333333333333,182.6756681979334,103.51099846873328,
725,112.99,128.92,187.98,143.29666666666665,182.80478524162962,103.78854809170369,
726,113.15,129.59,187.98,143.57333333333332,182.8993099052296,104.24735676143708,
727,112.86,130.96,187.98,143.93333333333334,183.1377225433865,104.72894412328017,
728,112.57,131.98,187.98,144.17666666666665,183.33322465295208,105.02010868038121,
729,113.41,133.47,187.97,144.95,183.53291331664832,106.36708668335164,
730,113.74,134.76,188.49,145.66333333333333,184.21268654883272,107.11398011783393,
731,114.61,136.48,188.49,146.52666666666667,184.47749318379715,108.57584014953619,
732,114.86,136.36,188.49,146.57,184.4319505572547,108.70804944274528,
733,115.35,137.08,189.22,147.21666666666667,185.1805736486059,109.25275968472745,
734,115.41,138.06,189.58,147.68333333333334,185.69324826790447,109.67341839876221,
735,115.61,139.07,190.28,148.32,186.504736479384,110.13526352061598,
736,116.38,139.28,190.28,148.64666666666668,186.47659309183084,110.81674024150252,
737,117.64,139.77,190.28,149.23000000000002,186.4625274457698,111.99747255423023,
738,118.64,140.06,190.28,149.66,186.43216882371775,112.88783117628225,
739,119.97,141.5,190.28,150.58333333333334,186.6076894460154,114.55897722065129,
740,121.64,142.56,190.28,151.49333333333334,186.67451769846429,116.31214896820241,
741,122.64,143.36,190.47,152.15666666666667,186.91674769840958,117.39658563492375,
742,124.16,144.15,190.47,152.92666666666668,186.94175792530265,118.9115754080307,
743,125.29,145.34,190.47,153.7,187.08450688567976,120.31549311432022,
744,125.65,146.46,190.47,154.19333333333333,187.2880675569728,121.09859910969386,
745,126.4,146.98,190.59,154.65666666666667,187.43299094705742,121.8803423862759,
746,127.01,147.59,190.9,155.16666666666669,187.77858831095705,122.55474502237634,
747,128.65,148.79,190.9,156.11333333333334,187.87792105824067,124.34874560842601,
748,130.15,149.51,191.59,157.08333333333334,188.49567061239193,125.67099605427477,
749,130.92,149.48,191.59,157.32999999999998,188.41744280252075,126.24255719747921,
750,131.64,150.83,192.11,158.19333333333333,189.09348273966037,127.29318392700628,
751,132.63,151.62,192.11,158.78666666666666,189.1673913672615,128.40594196607182,
752,133.59,152.29,192.28,159.38666666666666,189.36834496080712,129.4049883725262,
753,134.39,153.14,192.75,160.09333333333333,189.8881992221628,130.29846744450387,
754,135.32,154.14,192.75,160.73666666666665,190.01444379084967,131.45888954248363,
755,136.15,153.5,193.34,160.99666666666667,190.3194229036464,131.67391042968694,
756,136.8,154.04,193.34,161.39333333333335,190.37171378037237,132.41495288629432,
757,137.72,155.0,194.11,162.27666666666667,191.1673300950709,133.38600323826245,
758,139.09,155.02,194.11,162.74,191.0507559065455,134.4292440934545,
759,139.8,155.57,194.11,163.16,191.09922153532557,135.22077846467442,
760,140.48,155.86,194.29,163.54333333333332,191.25892882275647,135.82773784391017,
761,141.45,155.28,194.29,163.67333333333332,191.07502002107816,136.27164664558848,
762,142.29,154.78,194.29,163.78666666666666,190.9314642038253,136.64186912950802,
763,143.2,154.14,194.29,163.87666666666667,190.77739218352463,136.9759411498087,
764,144.91,153.34,194.29,164.18,190.59449034147735,137.76550965852266,
765,146.3,153.39,194.29,164.66,190.56404794621875,138.75595205378124,
766,146.92,152.4,194.76,164.69333333333333,190.8755970500812,138.51106961658544,
767,147.79,153.11,195.24,165.38,191.37596699490135,139.38403300509864,
768,148.42,154.07,195.24,165.91,191.46713794617855,140.35286205382144,
769,149.81,153.16,195.24,166.07,191.38743075432419,140.7525692456758,
770,150.54,152.73,195.24,166.17,191.36916070030904,140.97083929969094,
771,151.28,151.64,196.14,166.35333333333332,192.14997135717925,140.5566953094874,
772,152.72,151.92,196.14,166.92666666666665,192.2293173841969,141.6240159491364,
773,154.36,152.07,196.99,167.80666666666667,193.10609814908014,142.5072351842532,
774,155.43,151.79,197.68,168.3,193.80883572411727,142.79116427588275,
775,156.21,151.46,198.12,168.59666666666666,194.27469294076596,142.91864039256737,
776,157.03,151.8,198.62,169.15,194.80538734846934,143.49461265153067,
777,157.81,151.2,199.04,169.35,195.27383266417218,143.4261673358278,
778,158.76,151.85,199.04,169.88333333333333,195.369024089782,144.39764257688466,
779,159.65,150.94,199.48,170.02333333333334,195.9026191297639,144.14404753690278,
780,160.63,150.95,199.48,170.35333333333332,196.03791301323724,144.6687536534294,
781,161.56,150.12,199.48,170.38666666666666,196.2233640820356,144.5499692512977,
782,162.49,148.69,199.48,170.22,196.48253415038235,143.95746584961765,
783,163.24,148.19,199.83,170.42000000000002,196.97817576566587,143.86182423433416,
784,164.07,147.39,199.83,170.43,197.22226754121422,143.6377324587858,
785,164.97,146.43,199.83,170.41,197.5224547025901,143.2975452974099,
786,165.62,146.16,199.83,170.53666666666666,197.7073757728592,143.36595756047413,
