Episodes,Reward 1,Reward 2,Reward 3,mean,top,bottom,
419,192.63,102.61,193.44,162.89333333333332,215.1018023142691,110.68486435239754,
420,192.63,103.19,192.67,162.82999999999998,214.47975895393895,111.18024104606101,
421,192.63,102.68,192.67,162.66,214.6042075692757,110.71579243072429,
422,192.63,103.01,192.67,162.76999999999998,214.5236819946175,111.01631800538244,
423,192.63,102.5,192.67,162.6,214.64813061004207,110.55186938995791,
424,192.63,102.72,192.67,162.67333333333332,214.594446893554,110.75221977311263,
425,192.63,102.98,193.76,163.12333333333333,215.21205220156173,111.03461446510494,
426,192.63,102.71,193.76,163.03333333333333,215.2779276310531,110.78873903561356,
427,192.63,102.48,193.76,162.95666666666665,215.33404378058228,110.57928955275102,
428,192.63,102.34,193.76,162.91,215.36820145601638,110.45179854398361,
429,192.63,102.68,193.76,163.02333333333334,215.2852471265856,110.76141954008106,
430,191.2,102.57,193.76,162.51,214.43534159733568,110.5846584026643,
431,191.2,102.48,194.14,162.60666666666665,214.69863277789472,110.5147005554386,
432,190.64,101.61,194.14,162.13,214.57106501588234,109.68893498411765,
433,190.64,101.65,194.14,162.14333333333332,214.56131720655503,109.7253494601116,
434,190.64,102.69,194.14,162.48999999999998,214.3078781889031,110.67212181109689,
435,190.64,102.74,194.14,162.50666666666666,214.2956938185,110.71763951483331,
436,190.64,102.76,194.14,162.51333333333332,214.29082007548152,110.73584659118512,
437,190.64,102.69,194.07,162.46666666666667,214.26317845398043,110.6701548793529,
438,190.64,102.11,194.07,162.2733333333333,214.40452585118516,110.14214081548147,
439,190.64,101.98,194.07,162.23,214.43620748531728,110.0237925146827,
440,190.64,101.93,194.07,162.21333333333334,214.44839276024825,109.97827390641842,
441,190.64,102.07,194.07,162.26,214.41427403386993,110.10572596613005,
442,190.64,102.37,195.63,162.88,215.34255903022648,110.41744096977351,
443,190.64,102.42,197.1,163.38666666666666,216.2840553860858,110.4892779472475,
444,190.64,102.52,197.1,163.42,216.25976154374655,110.58023845625341,
445,190.64,102.94,197.1,163.56,216.1577299890404,110.9622700109596,
446,190.64,102.84,196.32,163.26666666666665,215.67470167403297,110.85863165930034,
447,190.64,102.66,196.32,163.20666666666665,215.71847232342665,110.69486100990665,
448,190.64,102.62,196.32,163.19333333333333,215.7281992162242,110.65846745044244,
449,190.64,102.04,196.32,163.0,215.8692424761316,110.1307575238684,
450,190.64,102.3,196.32,163.08666666666664,215.8060154233929,110.3673179099404,
451,190.64,102.34,196.32,163.1,215.79628829433813,110.40371170566186,
452,190.64,102.23,196.36,163.07666666666665,215.84898169389785,110.30435163943545,
453,190.64,101.8,196.36,162.93333333333334,215.95354583133576,109.9131208353309,
454,190.64,102.06,196.36,163.02,215.89032059672044,110.14967940327958,
455,190.64,102.18,196.36,163.06,215.86114013920533,110.25885986079467,
456,190.64,101.93,197.24,163.27,216.49439947993778,110.04560052006224,
457,190.64,102.02,197.24,163.3,216.47253802481129,110.12746197518874,
458,190.64,102.02,197.24,163.3,216.47253802481129,110.12746197518874,
459,191.96,102.29,197.25,163.83333333333334,217.1970141783925,110.46965248827419,
460,191.96,102.79,197.25,164.0,217.0753624575471,110.9246375424529,
461,191.96,103.1,197.25,164.10333333333332,216.9999403448736,111.20672632179303,
462,191.96,102.98,197.25,164.06333333333333,217.02913582261252,111.09753084405415,
463,191.96,103.06,197.25,164.09,217.00967214562087,111.17032785437914,
464,191.96,102.91,197.58,164.15,217.25978535072423,111.04021464927578,
465,191.96,103.0,197.58,164.18,217.2378966790053,111.12210332099471,
466,191.96,102.96,197.58,164.16666666666669,217.24762495995049,111.08570837338289,
467,191.96,102.19,197.58,163.91,217.43489981307766,110.38510018692233,
468,191.96,102.2,197.58,163.91333333333336,217.4324676063514,110.39419906031532,
469,191.96,102.26,197.58,163.93333333333334,217.41787440206957,110.4487922645971,
470,191.96,102.48,197.58,164.00666666666666,217.36436651714124,110.64896681619209,
471,191.96,102.87,197.58,164.13666666666668,217.26951369497237,111.003819638361,
472,191.96,103.02,197.58,164.18666666666667,217.23303254910326,111.14030078423006,
473,191.96,103.01,197.58,164.18333333333334,217.23546461317292,111.13120205349375,
474,190.28,103.27,197.58,163.71,216.17968362778646,111.24031637221356,
475,190.28,103.27,197.58,163.71,216.17968362778646,111.24031637221356,
476,191.86,102.72,197.58,164.05333333333334,217.24649956108607,110.86016710558062,
477,191.86,103.03,197.58,164.15666666666667,217.17111406860923,111.1422192647241,
478,191.86,103.12,197.58,164.18666666666667,217.14922828648764,111.2241050468457,
479,191.36,103.18,197.58,164.04000000000002,216.837981022005,111.24201897799502,
480,191.36,103.34,197.58,164.09333333333333,216.7990989888414,111.38756767782527,
481,191.36,102.92,196.62,163.63333333333333,216.2783571564197,110.98830951024694,
482,191.36,102.56,196.62,163.51333333333335,216.36594474784468,110.66072191882202,
483,191.36,102.7,196.62,163.56,216.33188266491922,110.78811733508078,
484,191.36,103.12,196.62,163.70000000000002,216.22969826679002,111.17030173321001,
485,191.36,103.04,196.62,163.67333333333335,216.24916174652463,111.09750492014206,
486,191.36,103.21,196.62,163.73000000000002,216.207801973787,111.25219802621304,
487,192.73,103.35,196.62,164.23333333333332,216.99570850099738,111.47095816566926,
488,192.73,103.34,196.62,164.23,216.9981447466177,111.46185525338227,
489,192.73,103.19,196.62,164.18,217.03468853375261,111.3253114662474,
490,194.44,103.37,196.62,164.81,218.02976418587366,111.59023581412634,
491,194.44,103.84,197.42,165.23333333333332,218.42239361205353,112.04427305461311,
492,192.76,103.43,197.42,164.53666666666666,217.50786103996103,111.5654722933723,
493,192.76,103.55,197.42,164.57666666666665,217.47864615074013,111.67468718259316,
494,194.15,104.1,197.42,165.22333333333333,218.18293712087439,112.26372954579227,
495,194.15,104.15,197.42,165.24,218.17075004191798,112.30924995808203,
496,194.13,103.44,197.42,164.99666666666667,218.33167799443646,111.66165533889688,
497,194.13,103.0,196.32,164.48333333333332,217.74071998845687,111.22594667820977,
498,193.96,102.95,196.32,164.41,217.64899980277616,111.17100019722383,
499,193.95,103.01,196.13,164.36333333333334,217.50805775009303,111.21860891657366,
500,193.95,103.04,195.94,164.31,217.38070472492333,111.23929527507667,
501,193.89,103.43,195.94,164.42,217.24883398296802,111.59116601703195,
502,193.89,103.05,195.7,164.2133333333333,217.19006438889517,111.23660227777145,
503,193.89,103.04,195.64,164.19,217.15468162842103,111.22531837157898,
504,193.89,103.39,195.64,164.30666666666667,217.06930338369716,111.5440299496362,
505,193.89,103.58,193.76,163.74333333333334,215.8463489210451,111.64031774562159,
506,193.61,104.38,193.57,163.85333333333332,215.35875473082638,112.34791193584029,
507,192.09,103.85,193.57,163.17,214.54795636262696,111.79204363737303,
508,192.09,103.87,193.57,163.17666666666668,214.54307722194426,111.8102561113891,
509,192.08,103.69,193.57,163.11333333333334,214.580841854082,111.6458248125847,
510,192.08,104.15,193.28,163.17000000000002,214.28634083147972,112.05365916852031,
511,192.08,104.46,193.12,163.22,214.11030949011806,112.32969050988194,
512,192.08,104.55,193.12,163.25,214.0883506813508,112.41164931864921,
513,192.08,105.04,193.04,163.38666666666666,213.91864202221092,112.8546913111224,
514,190.45,105.06,193.04,162.85,212.9143595784466,112.78564042155338,
515,190.33,105.33,193.04,162.9,212.77549197752342,113.02450802247661,
516,190.33,105.32,192.92,162.85666666666665,212.7017068746285,113.0116264587048,
517,190.33,105.66,192.77,162.92000000000002,212.52361982758921,113.31638017241082,
518,190.33,106.15,192.43,162.97,212.1887647142835,113.75123528571649,
519,190.33,106.42,192.31,163.02,212.0470343790036,113.99296562099642,
520,190.33,106.52,192.68,163.17666666666668,212.2568463050231,114.09648702831028,
521,188.54,107.05,192.61,162.73333333333335,210.9994335832327,114.467233083434,
522,188.26,106.77,192.58,162.53666666666666,210.88029534029164,114.1930379930417,
523,188.2,107.41,192.58,162.73,210.688553981537,114.77144601846297,
524,188.2,107.2,192.4,162.6,210.62374412725438,114.5762558727456,
525,188.2,107.16,190.54,161.96666666666667,209.44505052009342,114.48828281323992,
526,188.12,107.18,189.05,161.45000000000002,208.45149891226876,114.44850108773127,
527,188.12,107.26,188.76,161.38,208.25038723970604,114.50961276029395,
528,186.35,107.6,188.67,160.87333333333333,207.02397399338628,114.72269267328038,
529,186.15,108.31,188.4,160.95333333333335,206.55767559734736,115.34899106931934,
530,187.58,107.88,186.64,160.7,206.44587631688785,114.95412368311214,
531,187.49,108.24,184.88,160.20333333333332,205.2238179301625,115.18284873650414,
532,188.04,109.19,183.07,160.1,204.2593285727942,115.94067142720579,
533,187.71,109.33,182.72,159.92000000000002,203.8032097732151,116.03679022678493,
534,187.51,109.45,182.3,159.75333333333333,203.39511415553778,116.11155251112888,
535,187.51,109.53,182.26,159.76666666666665,203.3520155047032,116.18131782863011,
536,187.32,109.68,181.98,159.66,203.02622187832367,116.29377812167633,
537,185.61,109.66,181.62,158.96333333333334,201.70785383986532,116.21881282680135,
538,185.55,110.4,181.32,159.09,201.30978564606883,116.87021435393117,
539,185.43,110.49,180.44,158.78666666666666,200.6871563217212,116.88617701161212,
540,185.13,110.84,180.15,158.70666666666668,200.23513200471322,117.17820132862013,
541,184.85,110.4,179.75,158.33333333333334,199.92306563991752,116.74360102674916,
542,184.22,110.3,179.62,158.04666666666668,199.46040995718963,116.63292337614374,
543,184.07,110.57,179.21,157.95,199.05417497043334,116.84582502956663,
544,183.97,110.89,177.32,157.39333333333332,197.80342654447713,116.98324012218949,
545,183.67,111.11,175.46,156.74666666666667,196.48179008831133,117.01154324502201,
546,183.37,111.32,175.95,156.88,196.5101564468272,117.24984355317278,
547,183.35,112.05,175.79,157.06333333333333,196.22886069264936,117.8978059740173,
548,183.22,113.03,175.46,157.23666666666668,195.71687499943604,118.75645833389731,
549,183.02,113.85,174.28,157.05,194.7166550147475,119.38334498525253,
550,182.85,114.51,173.78,157.04666666666668,194.16259631059899,119.93073702273438,
551,182.68,115.24,171.91,156.61,192.83990339484777,120.38009660515226,
552,182.63,115.96,171.7,156.76333333333332,192.52015412788012,121.00651253878654,
553,182.51,117.05,171.39,156.98333333333332,192.01070739039523,121.95595927627141,
554,182.22,117.53,170.94,156.89666666666668,191.45256968385513,122.34076364947823,
555,182.06,118.31,170.45,156.94,190.89446509665555,122.98553490334444,
556,182.05,119.32,168.65,156.67333333333335,189.70882384480197,123.63784282186472,
557,181.68,120.03,168.14,156.61666666666667,189.016836933709,124.21649639962436,
558,181.66,120.83,166.46,156.31666666666666,187.97480358805439,124.65852974527893,
559,181.65,121.79,165.81,156.41666666666669,187.43248413668243,125.40084919665095,
560,181.62,122.48,165.36,156.48666666666668,187.03886680566376,125.9344665276696,
561,181.62,123.37,164.82,156.60333333333332,186.58500829210328,126.62165837456337,
562,181.47,124.27,164.45,156.73,186.1010537774864,127.35894622251355,
563,181.47,125.21,163.97,156.88333333333333,185.67504278819783,128.09162387846882,
564,181.47,125.94,163.54,156.98333333333332,185.32301634732156,128.64365031934508,
565,181.43,126.63,163.07,157.04333333333332,184.93599425575758,129.15067241090907,
566,181.43,127.45,161.49,156.79000000000002,184.08519371611055,129.4948062838895,
567,181.43,128.86,161.17,157.15333333333334,183.66750753004052,130.63915913662615,
568,181.43,129.7,160.6,157.24333333333334,183.27117675789185,131.21548990877483,
569,181.43,130.45,158.85,156.91,182.45530876697325,131.36469123302675,
570,181.43,131.07,157.03,156.51,181.6940266835945,131.32597331640548,
571,181.43,131.5,156.58,156.50333333333333,181.46842162345027,131.5382450432164,
572,181.43,132.62,154.69,156.24666666666667,180.6888726500335,131.80446068329985,
573,181.43,133.54,152.84,155.93666666666667,180.03137632113925,131.8419570121941,
574,183.11,134.27,151.69,156.35666666666668,181.10883290183352,131.60450043149984,
575,183.11,135.36,151.28,156.58333333333334,180.8960796474241,132.27058701924258,
576,181.43,137.02,149.41,155.95333333333335,178.8699961212118,133.03667054545488,
577,181.29,137.89,147.58,155.58666666666667,178.36758046162524,132.8057528717081,
578,181.29,138.95,147.33,155.85666666666665,178.27757060324632,133.435762730087,
579,181.79,139.73,146.9,156.14,178.6409799786587,133.63902002134128,
580,181.79,140.49,145.38,155.88666666666666,178.45246010127323,133.32087323206008,
581,181.79,141.66,145.96,156.47,178.50291401517285,134.43708598482715,
582,181.79,143.35,145.46,156.86666666666667,178.47667437914407,135.25665895418928,
583,181.79,143.94,145.1,156.94333333333333,178.4689932148174,135.41767345184925,
584,181.79,144.51,144.68,156.99333333333334,178.46804481761953,135.51862184904715,
585,181.79,145.4,144.2,157.13,178.49461326586558,135.7653867341344,
586,181.79,146.13,143.86,157.26,178.53390185179953,135.98609814820045,
587,181.79,147.02,142.0,156.93666666666667,178.60614366389328,135.26718966944006,
588,181.79,147.82,140.28,156.63,178.74293965080173,134.51706034919826,
589,181.79,148.85,139.78,156.80666666666667,178.91303301967307,134.70030031366028,
590,181.79,149.62,139.18,156.86333333333334,179.0726204298012,134.6540462368655,
591,181.79,150.09,138.89,156.92333333333332,179.17470033253886,134.67196633412777,
592,183.47,151.59,138.74,157.93333333333334,180.96313214559683,134.90353452106984,
593,183.47,152.45,136.92,157.61333333333332,181.3139795973771,133.91268706928952,
594,183.47,153.4,135.06,157.31,181.75070579995594,132.86929420004407,
595,183.47,154.3,134.65,157.47333333333333,182.03754781972253,132.90911884694412,
596,182.36,155.89,134.26,157.50333333333333,181.59388403964417,133.4127826270225,
597,182.36,157.03,134.98,158.12333333333333,181.83224797178386,134.4144186948828,
598,182.53,157.99,134.64,158.38666666666666,182.33413069385196,134.43920263948135,
599,182.54,158.79,134.38,158.57,182.65075372574537,134.4892462742546,
600,182.54,159.52,134.22,158.76,182.92896356900724,134.59103643099274,
601,182.6,160.3,133.82,158.90666666666667,183.3264974059108,134.48683592742253,
602,182.6,161.62,133.72,159.31333333333333,183.8348368217684,134.79182984489827,
603,182.6,162.46,131.98,159.01333333333332,184.49873569102297,133.52793097564367,
604,182.6,163.25,130.13,158.66,185.19443611611146,132.12556388388853,
605,182.6,163.87,131.68,159.38333333333333,185.13812382623644,133.6285428404302,
606,182.88,164.67,131.44,159.66333333333333,185.74624791996135,133.5804187467053,
607,184.4,166.0,129.55,159.98333333333335,187.89893530308018,132.06773136358652,
608,184.4,166.91,129.15,160.15333333333334,188.39125169381688,131.9154149728498,
609,184.41,167.91,127.34,159.88666666666666,189.2554704103218,130.5178629230115,
610,184.41,168.55,126.97,159.97666666666666,189.64086956061502,130.3124637727183,
611,184.41,169.15,126.7,160.08666666666667,189.9901620030539,130.18317133027944,
612,184.41,170.33,126.35,160.36333333333334,190.6493322987519,130.0773343679148,
613,184.41,171.01,126.08,160.5,191.05228796669735,129.94771203330265,
614,186.04,171.99,125.54,161.19,192.8529515364566,129.5270484635434,
615,186.16,172.73,123.69,160.85999999999999,193.74309444076087,127.9769055592391,
616,186.16,173.62,123.42,161.06666666666666,194.26706626265548,127.86626707067786,
617,186.16,174.27,123.31,161.24666666666667,194.63432955782054,127.8590037755128,
618,186.16,175.23,121.83,161.07333333333332,195.4956463487792,126.65102031788747,
619,186.16,175.84,121.55,161.18333333333334,195.89250263098916,126.47416403567752,
620,186.16,176.52,121.71,161.46333333333334,196.22650397890786,126.70016268775882,
621,187.95,177.17,121.63,162.25,197.83848690236772,126.66151309763227,
622,188.23,178.1,119.77,162.03333333333333,198.98324853395772,125.08341813270894,
623,188.29,178.76,117.98,161.67666666666668,199.8179072512797,123.53542608205365,
624,188.29,179.61,117.85,161.91666666666666,200.32550592709384,123.50782740623947,
625,188.29,180.32,117.91,162.17333333333332,200.71308207840602,123.63358458826062,
626,187.25,181.34,117.55,162.04666666666668,200.69504351917283,123.39828981416053,
627,187.25,182.2,116.0,161.81666666666666,201.57532400482802,122.05800932850529,
628,189.02,182.8,115.79,162.5366666666667,203.13974824101686,121.93358509231652,
629,189.22,183.23,115.84,162.76333333333332,203.51035081109887,122.01631585556775,
630,189.22,184.51,117.14,163.62333333333333,203.94790689999778,123.2987597666689,
631,189.31,185.17,117.92,164.13333333333333,204.20875015378988,124.05791651287676,
632,189.32,185.87,119.5,164.89666666666668,204.24915875209035,125.544174581243,
633,189.63,186.67,119.61,165.30333333333334,204.90258753506464,125.70407913160206,
634,189.83,187.38,119.76,165.65666666666667,205.42321835691678,125.89011497641656,
635,189.83,188.15,119.52,165.83333333333334,205.9506517049959,125.7160149616708,
636,190.02,188.68,119.48,166.06,206.40502695500402,125.71497304499599,
637,189.87,189.65,118.86,166.12666666666667,207.06094855035596,125.19238478297737,
638,189.93,190.38,118.95,166.42000000000002,207.53084163575346,125.30915836424656,
639,190.05,191.14,118.0,166.39666666666668,208.31295268216826,124.48038065116509,
640,190.35,191.55,118.07,166.65666666666667,208.73823191005243,124.5751014232809,
641,190.63,192.62,118.18,167.14333333333335,209.55849610955445,124.72817055711224,
642,191.26,193.45,118.09,167.6,210.4908976357455,124.70910236425449,
643,191.41,193.96,118.36,167.91,210.8404961536668,124.97950384633319,
644,191.51,194.65,118.37,168.17666666666668,211.33906851518913,125.01426481814424,
645,191.81,195.2,120.05,169.01999999999998,211.46312311788563,126.57687688211433,
646,192.11,195.9,118.48,168.83,212.4755369997896,125.18446300021044,
647,192.13,196.36,118.39,168.96,212.80594508047466,125.11405491952534,
648,192.26,196.46,118.55,169.09,212.9092731569112,125.2707268430888,
649,192.46,196.94,119.73,169.71,213.0518723638008,126.3681276361992,
650,192.63,197.09,119.97,169.89666666666668,213.19189658098094,126.60143675235241,
651,192.8,197.29,120.05,170.04666666666668,213.4032121163832,126.69012121695016,
652,192.85,197.59,119.92,170.12,213.65902732032492,126.58097267967509,
653,192.97,197.74,118.38,169.69666666666666,214.2021543432817,125.19117899005161,
654,193.26,197.96,118.69,169.97,214.44191585708896,125.49808414291104,
655,193.42,198.01,118.93,170.12,214.5112052100413,125.7287947899587,
656,193.43,198.14,120.6,170.72333333333333,214.19524878841,127.25141787825666,
657,193.3,198.44,121.11,170.95,214.18915008415405,127.71084991584593,
658,193.32,198.67,122.62,171.53666666666666,213.9841145679638,129.08921876536954,
659,193.21,198.67,121.4,171.09333333333333,214.21552522258372,127.97114144408295,
660,193.24,198.67,120.8,170.90333333333334,214.37894987103562,127.42771679563104,
661,193.24,198.67,119.47,170.46,214.70201961936186,126.21798038063815,
662,193.39,198.88,119.73,170.66666666666666,214.8644384807902,126.46889485254312,
663,193.39,198.88,118.33,170.2,215.20452977201293,125.19547022798704,
664,193.39,199.18,116.9,169.82333333333332,215.74762356555502,123.89904310111163,
665,193.43,199.18,115.49,169.36666666666667,216.1137204062697,122.61961292706364,
666,193.43,199.18,115.29,169.3,216.16230574779692,122.4376942522031,
667,193.28,199.36,113.73,168.79000000000002,216.5701663873202,121.00983361267984,
668,193.28,199.36,114.04,168.89333333333335,216.49488512876678,121.2917815378999,
669,193.28,199.36,115.28,169.30666666666667,216.19378785504136,122.419545478292,
670,193.27,199.53,115.19,169.33,216.32097360132053,122.33902639867951,
671,193.27,199.53,113.76,168.85333333333335,216.6681159150134,121.0385507516533,
672,193.27,199.53,115.46,169.42000000000002,216.25543637033823,122.5845636296618,
673,193.26,199.53,117.23,170.00666666666666,215.81999042006106,124.19334291327225,
674,193.26,199.53,116.61,169.8,215.9704483409031,123.62955165909693,
675,193.26,199.53,116.95,169.91333333333333,215.88793755493955,123.9387291117271,
676,193.08,199.53,116.95,169.85333333333335,215.78232889532376,123.92433777134296,
677,191.64,199.53,116.9,169.35666666666665,214.9564411544131,123.7568921789202,
678,191.55,199.53,116.91,169.33,214.90205722808662,123.7579427719134,
679,191.34,199.53,117.15,169.34,214.7229935107855,123.95700648921449,
680,191.34,199.53,118.44,169.77,214.41130038428543,125.1286996157146,
681,191.34,199.53,118.51,169.79333333333335,214.39438974832575,125.19227691834097,
682,191.23,199.53,117.16,169.30666666666667,214.65728555255768,123.95604778077566,
683,191.23,199.73,117.34,169.43333333333334,214.74722781762296,124.11943884904372,
684,191.23,199.91,117.67,169.60333333333332,214.7878321502211,124.41883451644554,
685,191.23,199.91,116.25,169.13,215.13061303939327,123.12938696060671,
686,191.23,199.91,116.47,169.20333333333332,215.07749744924212,123.32916921742454,
687,191.23,199.91,116.55,169.23,215.05818346825453,123.40181653174544,
688,191.23,199.91,116.45,169.19666666666666,215.08232600957393,123.31100732375938,
689,191.23,199.91,116.9,169.34666666666666,214.9736897268372,123.71964360649613,
690,189.48,199.91,117.48,168.95666666666665,213.84075776065376,124.07257557267954,
691,189.48,199.91,117.74,169.04333333333332,213.7783334264744,124.30833324019224,
692,189.48,199.91,117.63,169.00666666666666,213.80474289024275,124.20859044309057,
693,189.48,199.91,119.37,169.58666666666667,213.38713964737013,125.78619368596323,
694,189.48,199.97,121.21,170.22,212.98675227323207,127.45324772676793,
695,187.79,200.0,119.81,169.2,212.40648215256593,125.99351784743405,
696,188.92,200.0,118.4,169.10666666666665,213.36800570349803,124.84532762983528,
697,188.92,200.0,118.59,169.17,213.32250729007356,125.01749270992642,
698,188.92,200.0,118.68,169.2,213.300956905718,125.09904309428195,
699,188.92,200.0,118.8,169.24,213.27222456338086,125.20777543661916,
700,188.92,200.0,117.27,168.73,213.6386884689366,123.82131153106337,
701,188.92,199.15,117.47,168.51333333333332,213.0131044937936,124.01356217287304,
702,187.22,199.15,117.65,168.00666666666666,212.02287542359318,123.99045790974016,
703,187.22,199.15,119.26,168.54333333333335,211.63876735288272,125.44789931378398,
704,187.22,199.15,120.87,169.08,211.25504356844223,126.90495643155779,
705,187.22,199.15,121.16,169.17666666666668,211.18596841441456,127.16736491891879,
706,187.22,199.15,121.59,169.32,211.08357144689614,127.55642855310384,
707,187.22,199.15,123.3,169.89,210.67666816497763,129.10333183502235,
708,187.22,199.15,123.7,170.02333333333334,210.58155855748896,129.46510810917772,
709,187.22,199.15,125.38,170.58333333333334,210.18241455163098,130.9842521150357,
710,187.22,199.15,124.23,170.2,210.45558222160003,129.94441777839995,
711,187.22,199.15,124.49,170.28666666666666,210.3938011109689,130.17953222236443,
712,187.22,199.15,124.69,170.35333333333332,210.34628562912332,130.36038103754333,
713,187.22,199.15,123.17,169.84666666666666,210.70758483223574,128.9857485010976,
714,187.22,199.15,122.86,169.74333333333334,210.78132101954102,128.70534564712565,
715,187.22,199.15,124.52,170.29666666666668,210.3866733183665,130.20666001496687,
716,187.22,199.15,124.91,170.42666666666668,210.29402716787536,130.559306165458,
717,187.22,199.15,125.1,170.49,210.24890214782096,130.73109785217906,
718,187.22,199.15,126.9,171.09,209.8217479595228,132.3582520404772,
719,187.22,199.15,125.51,170.62666666666667,210.15155038987746,131.10178294345587,
720,187.22,199.15,125.47,170.61333333333334,210.1610467101309,131.06561995653578,
721,187.22,199.15,125.62,170.66333333333333,210.1254370954661,131.20122957120054,
722,187.22,199.15,127.44,171.27,209.69372834590627,132.84627165409375,
723,187.22,199.15,129.16,171.84333333333333,209.28637585572102,134.40029081094565,
724,186.87,199.15,129.28,171.76666666666668,209.06998063919912,134.46335269413424,
725,185.36,199.15,130.89,171.8,207.89379586577175,135.70620413422827,
726,186.45,199.15,131.01,172.20333333333332,208.43854456955125,135.96812209711538,
727,186.45,199.15,130.98,172.19333333333333,208.4455971706902,135.94106949597645,
728,186.45,199.15,131.25,172.28333333333333,208.38213294403138,136.18453372263528,
729,186.45,199.15,130.18,171.92666666666668,208.63375907853353,135.21957425479982,
730,186.45,199.15,130.52,172.04,208.55376863595427,135.5262313640457,
731,186.45,199.15,131.22,172.27333333333334,208.3891835009998,136.1574831656669,
732,186.45,199.15,131.03,172.21,208.4338429766915,135.98615702330852,
733,186.47,199.15,130.95,172.19,208.46325185312176,135.91674814687823,
734,186.47,199.15,129.41,171.67666666666668,208.82567652336854,134.5276568099648,
735,186.47,199.15,127.79,171.13666666666666,209.20759695912645,133.06573637420686,
736,186.47,199.15,126.28,170.63333333333333,209.56415959393732,131.70250707272933,
737,188.31,199.15,127.15,171.53666666666666,210.3568744627789,132.71645887055442,
738,186.58,199.15,127.36,171.03,209.36800855547926,132.69199144452074,
739,186.58,199.15,129.13,171.62,208.95030002558246,134.28969997441754,
740,186.58,199.15,129.23,171.65333333333334,208.9267237524156,134.37994291425107,
741,186.58,199.15,129.48,171.73666666666668,208.8677942193459,134.60553911398745,
742,186.55,199.15,129.7,171.8,208.7999662162008,134.80003378379922,
743,186.55,199.15,129.6,171.76666666666668,208.823526130649,134.70980720268437,
744,186.55,199.15,131.48,172.39333333333335,208.3810483668463,136.4056182998204,
745,186.53,199.15,129.89,171.85666666666665,208.74456350741013,134.96876982592318,
746,186.53,199.15,131.58,172.42000000000002,208.3469439279213,136.49305607207873,
747,186.53,199.15,131.64,172.44,208.33284190475868,136.54715809524131,
748,186.32,199.15,131.78,172.41666666666666,208.18894969883183,136.64438363450148,
749,186.32,199.15,131.77,172.41333333333333,208.19129629006596,136.6353703766007,
750,186.32,199.15,132.03,172.5,208.13029469426263,136.86970530573737,
751,186.32,199.15,131.96,172.47666666666666,208.14671619471375,136.80661713861957,
752,186.32,199.15,131.21,172.22666666666666,208.3227527887566,136.13058054457673,
753,186.17,199.15,132.88,172.73333333333332,207.85222046452432,137.61444620214232,
754,186.17,199.15,132.84,172.72,207.8615836296545,137.5784163703455,
755,186.17,199.15,133.09,172.80333333333334,207.8030723799796,137.8035942866871,
756,186.17,199.15,131.38,172.23333333333332,208.20368547691587,136.26298118975078,
757,186.45,199.15,131.38,172.32666666666665,208.35158350672796,136.30174982660535,
758,186.45,199.15,131.43,172.34333333333333,208.33983501520976,136.3468316514569,
759,186.54,199.15,133.3,172.99666666666667,207.94837668682638,138.04495664650696,
760,186.54,199.15,132.53,172.74,208.1290675209167,137.35093247908333,
761,186.54,199.15,134.4,173.36333333333334,207.69056790492874,139.03609876173795,
762,186.5,199.15,134.51,173.38666666666666,207.6438123932641,139.1295209400692,
763,186.5,199.15,136.31,173.98666666666668,207.22300270620832,140.75033062712504,
764,186.5,199.15,138.13,174.59333333333333,206.79871538871862,142.38795127794805,
765,186.39,199.15,139.86,175.13333333333333,206.34007031965302,143.92659634701363,
766,186.39,199.15,141.51,175.68333333333334,205.95818978771365,145.40847687895302,
767,186.54,199.15,141.59,175.76,206.01631669585709,145.5036833041429,
768,186.54,199.15,141.82,175.83666666666667,205.96312071179673,145.7102126215366,
769,186.4,199.15,140.47,175.34,206.20386722366464,144.47613277633536,
770,186.41,199.15,142.38,175.98,205.76752926981356,146.19247073018641,
771,186.41,199.15,144.22,176.59333333333333,205.34401042680946,147.8426562398572,
772,186.41,199.15,144.26,176.60666666666665,205.33482416646697,147.87850916686634,
773,186.3,199.15,144.34,176.59666666666666,205.26110514596246,147.93222818737087,
774,186.3,199.15,145.94,177.13,204.89495452904615,149.36504547095385,
775,186.3,199.15,145.95,177.13333333333333,204.8926711016111,149.37399556505554,
776,188.16,199.15,147.7,178.33666666666667,205.43185135570937,151.24148197762398,
777,189.74,199.15,149.58,179.49,205.81666139106895,153.16333860893107,
778,189.83,199.15,149.82,179.6,205.80785950817045,153.39214049182954,
779,190.04,199.15,149.73,179.64,205.9402680594704,153.33973194052956,
780,190.04,199.15,149.96,179.71666666666667,205.88616099371345,153.5471723396199,
781,190.04,199.15,150.16,179.78333333333333,205.83912795436405,153.72753871230262,
782,190.15,199.15,151.78,180.36,205.5167545601574,155.20324543984262,
783,190.15,199.15,150.12,179.80666666666667,205.906927840328,153.70640549300535,
784,190.15,199.15,150.11,179.80333333333334,205.90928156995813,153.69738509670856,
785,190.09,199.15,152.01,180.41666666666666,205.4311611315431,155.40217220179022,
786,190.09,199.15,152.13,180.45666666666668,205.40302779075316,155.5103055425802,
787,190.09,198.96,153.86,180.97,204.86316429441692,157.07683570558308,
788,190.01,198.96,153.87,180.94666666666666,204.81893160599182,157.0744017273415,
